fid,habitat type,area_km2
"2717",ceme,0.00138364739849791
"2718",gree,0.0377905433555618
"2719",gard,0.21351633449465
"2720",agro,0.010173162355274
"2721",agro,0.039306948996976
"2722",fore,0.00718358586601727
"2723",brur,0.101897987182803
"2724",brur,0.36312551628964
"2725",fore,0.706156300523352
"2726",brur,0.0107199719462469
"2727",brur,0.282784123763209
"2728",fore,0.99967440348959
"2729",fore,0.999707382518113
"2730",fore,0.661064756250383
"2731",ceme,0.0535381967963874
"2732",bind,0.013768924127087
"2733",bind,0.0466313821813818
"2734",brur,0.213891807339169
"2735",wate,0.0108784435302168
"2736",fore,0.046269064805761
"2737",fore,0.233036947735375
"2738",wate,0.0174138043203019
"2739",brur,0.000989332417605445
"2740",wate,0.0393688233498223
"2741",bhig,0.0254212759403586
"2742",bind,0.0431574909300897
"2743",brur,0.038257775442563
"2744",wate,0.00230755772949383
"2745",brur,0.497750934751108
"2746",wate,0.00352489474663138
"2747",mead,0.0191570141478013
"2748",gard,0.0330074635949731
"2749",brur,0.0118421894432604
"2750",brur,0.0182045858276933
"2751",agro,0.00665448377630912
"2752",agro,0.00776928991399705
"2753",fore,0.955171091174833
"2754",fore,0.900108766945332
"2755",brur,0.00369452340680361
"2756",agro,0.0117618816272765
"2757",gard,0.0798622086543441
"2758",fore,0.00421033332704008
"2759",fore,0.771969210038919
"2760",brur,0.00137475608610362
"2761",brur,0.226202686044484
"2762",fore,0.237831999499254
"2763",brur,0.0439697112218291
"2764",agro,0.0342318046214208
"2765",agro,0.0280912147770673
"2766",mead,0.00544555552724749
"2767",gard,0.427679140360869
"2768",agro,0.0135894395046905
"2769",brur,0.135146315064918
"2770",agro,0.0123330655480325
"2771",agro,0.00642879992321134
"2772",rude,0.0548414236595035
"2773",brur,0.0330006296313182
"2774",mead,0.00616468522449955
"2775",gree,0.040978166478157
"2776",rude,0.0649587707100976
"2777",tran,0.0112177831036896
"2778",gree,0.0189874886908308
"2779",gree,0.0154972765793055
"2780",brur,0.0438147089338154
"2781",rude,0.00102503541249037
"2782",agro,0.669690595096985
"2783",bind,0.00441065533593297
"2784",brur,0.0200988891387358
"2785",agro,0.0697357653643489
"2786",gree,0.00138103758124262
"2787",agro,0.550530212795477
"2788",agro,0.0353807717781544
"2789",brur,0.38683781685252
"2790",bind,0.0181875508878678
"2791",brur,0.00724062771715596
"2792",brur,0.756990027493285
"2793",wate,0.00170228228860348
"2794",brur,0.00455570054187253
"2795",agro,0.113715527767591
"2796",agro,0.056385643946439
"2797",gard,0.00768918222346925
"2798",agro,0.0585591729503348
"2799",mead,0.931981866975695
"2800",rude,0.00878009460836649
"2801",rude,0.0587955014541149
"2802",rude,0.118883881651551
"2803",rude,0.0236122708665654
"2804",wade,0.0586278299011765
"2805",mead,0.00714624918722827
"2806",mead,0.791326472796582
"2807",rude,0.0103765224419832
"2808",agro,0.0126834768397585
"2809",wade,0.31126383746165
"2810",rude,0.0367283519773483
"2811",wade,0.0154906760310978
"2812",mead,0.110805345239475
"2813",mead,0.50225322927767
"2814",wade,0.0813125170245282
"2815",rude,0.237699833543688
"2816",wade,0.0535102234380841
"2817",wade,0.0600491709784046
"2818",mead,0.314481186354518
"2819",agro,0.0609568517482579
"2820",agro,0.021939498609826
"2821",rude,0.00390635153984278
"2822",mead,0.0484146671255976
"2823",rude,0.0129355309396386
"2824",mead,0.104377490940787
"2825",wade,0.00716517965915054
"2826",wade,0.01745967812635
"2827",rude,0.0436592337530367
"2828",brur,0.00121532649601623
"2829",agro,0.102547717051804
"2830",mead,0.82753847984533
"2831",brur,0.00176991789639369
"2832",brur,0.0141994721084684
"2833",agro,0.071498002413433
"2834",agro,0.00382605394303799
"2835",mead,0.908314062503934
"2836",wate,0.199706086019509
"2837",tran,0.0137499431598098
"2838",brur,0.0236468277780949
"2839",agro,0.00922648642237857
"2840",mead,0.224019126442835
"2841",rude,0.00183726290333271
"2842",brur,0.0614168101889938
"2843",agro,0.0791867075348049
"2844",mead,0.386805911696248
"2845",fore,0.359115073749248
"2846",brur,0.0416727572604138
"2847",agro,0.00763553494847566
"2848",agro,0.0104486200632006
"2849",agro,0.009186573758265
"2850",gard,0.364886108819479
"2851",rude,0.0199419979516417
"2852",mead,0.00164541133511066
"2853",agro,0.10009425786354
"2854",mead,0.0377601285559963
"2855",brur,0.0251030493969326
"2856",rude,0.0221109960215539
"2857",brur,0.197191470365733
"2858",agro,0.00446985341693461
"2859",mead,0.00503628234547377
"2860",fore,0.0332065870210826
"2861",fore,0.141960053319369
"2862",gard,0.237933387142997
"2863",gard,0.162867475543365
"2864",wate,0.00759881814748794
"2865",fore,0.00801410354947671
"2866",rude,0.0584465151407942
"2867",agro,0.135338401454315
"2868",bind,0.00757982739456743
"2869",gard,0.0177189252302051
"2870",fore,0.189361132384181
"2871",fore,0.180071602567243
"2872",agro,0.00215676109778136
"2873",agro,0.014569737844348
"2874",agro,0.0219245475683147
"2875",gard,0.337061872333342
"2876",agro,0.0277071487881076
"2877",wate,0.0947803344782535
"2878",rude,0.101938028221961
"2879",agro,0.0125013574611694
"2880",fore,0.445955642210476
"2881",brur,0.0476526363452524
"2882",agro,0.0170436915009692
"2883",gard,0.0175162538595479
"2884",agro,0.0137469721717015
"2885",agro,0.0492350986735597
"2886",agro,0.00508901077369973
"2887",wate,0.0381963525441252
"2888",rude,0.0106854133059997
"2889",rude,0.00727946503094956
"2890",brur,0.0639029787829909
"2891",brur,0.222165191204559
"2892",rude,0.061213853829816
"2893",fore,0.189975381318629
"2894",fore,0.288189486529471
"2895",rude,0.0219287563099265
"2896",gard,0.0266028784454837
"2897",brur,0.465680443812488
"2898",fore,0.00728239903451502
"2899",rude,0.11382196455447
"2900",wate,0.0120170601930432
"2901",fore,0.0921294209590871
"2902",agro,0.236378761710849
"2903",rude,0.0328183015067
"2904",mead,0.00140840002318285
"2905",mead,0.378812860718606
"2906",mead,0.0445804402757715
"2907",brur,0.0390391414108276
"2908",agro,0.019549128328152
"2909",agro,0.0264364497536048
"2910",rude,0.0053449490538463
"2911",mead,0.526433337971516
"2912",rude,0.0796427972611655
"2913",brur,0.163223097734313
"2914",agro,0.0843711972671784
"2915",agro,0.140556122027747
"2916",rude,0.356506050888471
"2917",agro,0.0581174394668341
"2918",rude,0.0175455257537551
"2919",mead,0.306117299358886
"2920",brur,0.00686308639804274
"2921",agro,0.254475639069244
"2922",rude,0.0376453309552195
"2923",mead,0.755487303358972
"2924",agro,0.206433896689117
"2925",rude,0.066500366993065
"2926",agro,0.0240017310411185
"2927",agro,0.0566792543000281
"2928",agro,0.0296461185735241
"2929",mead,0.791820527095791
"2930",rude,0.0309735067216307
"2931",rude,0.0659836300345547
"2932",rude,0.191510142906412
"2933",mead,0.0667628138984591
"2934",agro,0.0336470992935523
"2935",mead,0.636580089417189
"2936",mead,0.00520892388305068
"2937",tran,0.0161848620146774
"2938",rude,0.0567097161792032
"2939",rude,0.0216682953024451
"2940",mead,0.00859106494057178
"2941",mead,0.21033315543887
"2942",mead,0.0238742895980831
"2943",rude,0.210035751747627
"2944",agro,0.037029723982662
"2945",agro,0.0054329355432801
"2946",mead,0.409728364250701
"2947",rude,0.192734143771639
"2948",agro,0.0481715304771364
"2949",wate,0.00959409177213907
"2950",rude,0.022949946104385
"2951",agro,0.040623418626789
"2953",mead,0.674562592883961
"2954",agro,0.734365388702685
"2955",brur,0.00189647681750264
"2956",rude,0.0214695915462896
"2957",mead,0.135168984693371
"2958",mead,0.106811779696783
"2959",brur,0.00415138448003028
"2960",wate,0.00606986625652015
"2961",rude,0.053932214936614
"2962",bind,0.00930760512298346
"2963",mead,0.172210530679144
"2964",rude,0.0288805540065281
"2965",agro,0.619085209058255
"2966",brur,0.0687888770821579
"2967",agro,0.0209780078653917
"2968",agro,0.0162451425331533
"2969",wate,0.24810292888017
"2970",mead,0.0290501222044528
"2971",brur,0.116752745759763
"2972",fore,0.096546393524494
"2973",mead,0.182500822324142
"2974",agro,0.00948282947050035
"2975",rude,0.00882966487585381
"2976",rude,0.024806414236933
"2977",agro,0.0923347681367025
"2978",agro,0.191466242147695
"2979",fore,0.689515969267208
"2980",wate,0.0156180964771062
"2981",rude,0.038858665234495
"2982",brur,0.0837432433279902
"2983",mead,0.0107049782250524
"2984",rude,0.0136189465571269
"2985",agro,0.0196532490405999
"2986",mead,0.00596235067007691
"2987",mead,0.0404366081337258
"2988",brur,0.00262253668371588
"2989",agro,0.078952567875579
"2990",fore,0.979858127085745
"2991",agro,0.0198053772866428
"2992",brur,0.404408898074005
"2993",rude,0.00221616948533058
"2994",bind,0.0238216137015894
"2995",agro,0.569113308422271
"2996",tran,0.0213041768045481
"2997",bind,0.00332490213996172
"2998",wate,0.000224502472108696
"2999",wate,0.0159609968591044
"3000",rude,0.00993637906167842
"3001",bind,0.0495492482355088
"3002",brur,0.0364857224710882
"3003",agro,0.0128830978927538
"3004",rude,0.049067211517401
"3005",rude,0.0365780921955705
"3006",mead,0.0243793875726834
"3007",mead,0.00111071539572813
"3008",mead,0.00035556948572211
"3009",mead,0.28662089780247
"3010",wade,0.0115904465670297
"3011",wade,0.0158574387358939
"3012",mead,0.0325998222883549
"3013",mead,0.0278860111406073
"3014",mead,0.250985501951996
"3015",rude,0.0170023888455182
"3016",agro,0.0207758322057724
"3017",agro,0.0150768731166124
"3018",agro,0.0129984868713282
"3019",gree,0.00468432628855109
"3020",brur,0.0345607860051766
"3021",agro,0.00777621724460274
"3022",tran,0.0155590586892013
"3023",rude,0.0131477914203852
"3024",rude,0.0461679345479365
"3025",brur,0.0676365336762071
"3026",agro,0.0165860942886323
"3027",agro,0.0875299485590607
"3028",mead,0.00335790891373157
"3029",mead,0.00771256447671354
"3030",mead,0.0524323776402697
"3031",bind,0.0101276776219159
"3032",agro,0.12506996077536
"3033",rude,0.0203875914871963
"3034",agro,0.094224210659273
"3035",agro,0.154474280353948
"3036",agro,0.284871646615561
"3037",tran,0.0151329829311483
"3038",mead,0.0717064564818591
"3039",rude,0.00550969172942638
"3040",agro,0.0449812753216624
"3041",gree,0.0297242302005515
"3042",gree,0.00687531763926148
"3043",rude,0.00903733435964398
"3044",tran,0.000403688678747043
"3045",agro,0.285244470527656
"3046",agro,0.157467987951249
"3047",agro,0.373413827239286
"3048",tran,0.044569662408133
"3049",gree,0.00373936876930296
"3050",rude,0.00894681878367066
"3051",gree,0.0704502580185831
"3052",gree,0.0873072374804728
"3053",gree,0.00727394568729401
"3054",rude,0.0601187404802442
"3055",brur,0.171743325781673
"3056",agro,0.0249951341145746
"3057",agro,0.0418380244500488
"3058",agro,0.0767219256219715
"3059",agro,0.40178814620439
"3060",tran,0.00779625030332059
"3061",rude,0.0141627655783594
"3062",agro,0.0172063908428699
"3063",rude,0.222800010643166
"3064",agro,0.377191916560654
"3065",agro,0.360392274366274
"3066",rude,0.130701294171646
"3067",agro,0.0258830498969257
"3068",brur,0.00611230606628954
"3069",agro,0.00330572432389855
"3070",agro,0.579393305023432
"3071",agro,0.104232460183905
"3072",agro,0.149828019705765
"3073",rude,0.0234139904936627
"3074",rude,0.156757322953053
"3075",agro,0.302634949560054
"3076",mead,0.0923736457846947
"3077",agro,0.408840791987512
"3078",brur,0.00313643015868217
"3079",brur,0.00283743099374324
"3080",brur,0.00798032411244512
"3081",brur,0.304188156636493
"3082",agro,0.0073400589792449
"3083",rude,0.0107553092020079
"3084",agro,0.677231874148857
"3085",rude,0.199367065110531
"3086",agro,0.11595129834792
"3087",agro,0.0213204100991115
"3088",fore,0.254707892562369
"3089",bind,0.0874819850797336
"3090",wate,0.00853234502281994
"3091",gree,0.024697399231676
"3092",bind,0.0599682144095153
"3093",rude,0.0123785535870641
"3094",rude,0.0289445653767511
"3095",agro,0.186238422852524
"3096",fore,0.347734412466034
"3097",agro,0.0504373550211117
"3098",rude,0.0188867597522363
"3099",rude,0.0430727669722941
"3100",gree,0.118047317066116
"3101",rude,0.153210927861638
"3102",agro,0.00169760235684924
"3103",agro,0.00234079891617596
"3104",agro,0.0434391747256592
"3105",brur,0.0082031018548701
"3106",agro,0.00360106686069816
"3107",agro,0.0605736732792724
"3108",agro,0.149929476477936
"3109",gree,0.110632192879522
"3110",wate,0.0120795408809185
"3111",brur,0.1341715666155
"3112",agro,0.0786330748029258
"3113",fore,0.0117322587853521
"3114",rude,0.0194162962897122
"3115",mead,0.0504623799034506
"3116",rude,0.0162983995168917
"3117",agro,0.550688960748877
"3118",brur,0.0157374148714617
"3119",brur,0.0733415002202503
"3120",gree,0.107711035773635
"3121",mead,0.0962089531736374
"3122",mead,0.194246235861834
"3123",rude,0.0720468775330111
"3124",agro,0.152527379714601
"3125",brur,0.109211918270849
"3126",agro,0.0355993523434773
"3127",agro,0.158586068772908
"3128",fore,0.212176431542516
"3129",brur,0.140056403730096
"3130",bind,0.0233408939479515
"3131",wate,0.0403715985995829
"3132",wade,0.0282307230713833
"3133",mead,0.205825176237782
"3134",mead,0.0667421716265418
"3135",agro,0.194071805825196
"3136",agro,0.0386330577583984
"3137",agro,0.0500513098369315
"3138",mead,0.0181338896133266
"3139",fore,0.286099196331024
"3140",agro,0.204151301915284
"3141",agro,0.0558847495459393
"3142",agro,0.0170279644973446
"3143",mead,0.385028510427887
"3144",fore,0.0908939943358637
"3145",brur,0.0789636803561673
"3146",rude,0.0505562367912978
"3147",agro,0.146995686373322
"3148",rude,0.0189271201800588
"3149",mead,0.0114427549875584
"3150",agro,0.0779258072781991
"3151",agro,0.0232235891717598
"3152",mead,0.35042512330091
"3153",agro,0.15006771724383
"3154",tran,0.00708068254450895
"3155",fore,0.0337987489948422
"3156",fore,0.02954342276299
"3157",fore,0.524838708657036
"3158",fore,0.00510929688179493
"3159",wate,0.00464665921042487
"3160",bind,0.00232116835515574
"3161",brur,0.0179203856877722
"3162",agro,0.00487858750250377
"3163",mead,0.00244805124549568
"3164",mead,0.00271119902276993
"3165",agro,0.0501493133126423
"3166",brur,0.163054780252319
"3167",rude,0.116120362577386
"3168",mead,0.0349369853761345
"3169",gard,0.067846000547871
"3170",tran,0.0201630684209894
"3171",brur,0.0567240461658165
"3172",wate,0.0023318838326633
"3173",brur,0.0339503846151419
"3174",fore,0.223993916995216
"3175",fore,0.248620389741693
"3176",fore,0.346009195530891
"3177",gard,0.0104526930622011
"3178",fore,0.00374474292082712
"3179",fore,0.985411863373637
"3180",fore,0.291328802324474
"3181",gard,0.179355817190826
"3182",bind,0.0816717093833387
"3183",gard,0.0139693285475746
"3184",rude,0.0226866087432802
"3185",mead,0.0022666479549408
"3186",mead,0.157541239357933
"3187",gree,0.0554022949897945
"3188",rude,0.018109041972518
"3189",bind,0.0903171400946677
"3190",rude,0.0213513694723845
"3191",agro,0.0173826620698348
"3192",agro,0.0171040224686861
"3193",bind,0.00970001932362467
"3194",gree,0.017437532608673
"3195",rude,0.00394154668218642
"3196",gard,0.0477933219136968
"3197",gard,0.0207938928707242
"3198",rude,0.117427556154255
"3199",brur,0.109065234268844
"3200",bind,0.0488090284939632
"3201",agro,0.00261968768837303
"3202",mead,0.0361237448807321
"3203",gree,0.162698385391474
"3204",mead,0.0265198087880611
"3205",bind,0.0303450760232508
"3206",gree,0.0108258697674423
"3207",rude,0.0524997694387361
"3208",brur,0.331769640323609
"3209",rude,0.00229315440678597
"3210",fore,0.0055157859454453
"3211",brur,0.400924403384099
"3212",gree,0.0283815028388277
"3213",mead,0.0170230282195807
"3214",gree,0.0133897054615058
"3215",rude,0.0533648626170941
"3216",agro,0.0121534438861683
"3217",agro,0.20060197164035
"3218",brur,0.0112216062547117
"3219",rude,0.0357621728896648
"3220",rude,0.0471300811367631
"3221",mead,0.0563545994441658
"3222",rude,0.00211427805195656
"3223",agro,0.0336823094931245
"3224",mead,0.0819795101558566
"3225",rude,0.0370425813268507
"3226",rude,0.0219825500004143
"3227",tran,0.020782318186909
"3228",bind,0.00859825673585385
"3229",rude,0.0501662670510933
"3230",gard,0.181287695626099
"3231",bind,0.45826051869629
"3232",wate,0.0142310922162756
"3233",mead,0.207256904977016
"3234",bind,0.0510017723391131
"3235",tran,0.0436051655089259
"3236",bhig,0.0517528849943876
"3237",gree,0.0484463061268479
"3238",infr,0.00948369562377781
"3239",bind,0.0285241432758272
"3240",mead,0.213359207045998
"3241",rude,0.061101939516712
"3242",brur,0.37611004819994
"3243",bind,0.0119451622665785
"3244",agro,0.104152262168076
"3245",wate,0.00840472318110242
"3246",wate,0.0134811699855924
"3247",wade,0.0270654403960332
"3248",wade,0.00721838063413277
"3249",ceme,0.0126985067169517
"3250",agro,0.142180506158015
"3251",mead,0.0104970363595113
"3252",brur,0.572618928396011
"3253",rude,0.00500174587260559
"3254",agro,0.0193849598725848
"3255",agro,0.181077592430554
"3256",ceme,0.0181996246760562
"3257",agro,0.047752730727125
"3258",gard,0.0482343596260138
"3259",wate,0.00556701436061459
"3260",wade,0.0650759391536601
"3261",rude,0.015430876495447
"3262",rude,0.0216381009990834
"3263",mead,0.013779235387072
"3264",agro,0.185326000021584
"3265",brur,0.432353924457526
"3266",agro,0.0261814179903939
"3267",agro,0.120095705707168
"3268",tran,0.0624688147474499
"3269",rude,0.00397651673784107
"3270",agro,0.0169463200126737
"3271",agro,0.0274793287907094
"3272",rude,0.0141309099193458
"3273",wate,0.0017858150452543
"3274",wade,0.00300830955373496
"3275",brur,0.0111540137316659
"3276",brur,0.125609573766723
"3277",agro,0.0570757128748335
"3278",bind,0.0463198892935216
"3279",agro,0.0996040192295127
"3280",brur,0.0183401550359726
"3281",agro,0.0205439495975971
"3282",rude,0.0202625648146532
"3283",brur,0.00142707871479541
"3284",mead,0.00881592215385288
"3285",rude,0.0182479907498062
"3286",brur,0.130069037801838
"3287",rude,0.025968057121262
"3288",agro,0.20027039966576
"3289",agro,0.0157068222429184
"3290",brur,0.0556237834367892
"3291",agro,0.0148224307372011
"3292",rude,0.00864666171199083
"3293",tran,0.0196926018623747
"3294",brur,0.0914214381073341
"3295",infr,0.0294282603568146
"3296",agro,0.036352097005263
"3297",brur,0.0126035191221274
"3298",rude,0.0445039841794064
"3299",wate,0.00289809989173338
"3300",gard,0.0120251580831967
"3301",gree,0.00795956051296089
"3302",rude,0.0598864685890004
"3303",mead,0.105697198925715
"3304",agro,0.0213083007656187
"3305",rude,0.00742322615777701
"3306",agro,0.0317512850641012
"3307",agro,0.00700313183376938
"3308",bind,0.00974118834388256
"3309",bind,0.0133768545595072
"3310",bind,0.0115241550701559
"3311",wate,0.0192815536378101
"3312",mead,0.0188213597350568
"3313",brur,0.331883988985412
"3314",rude,0.00175489024165645
"3315",agro,0.094638913296625
"3316",fore,0.999761615429044
"3317",fore,0.686793371300338
"3318",brur,0.201352288137583
"3319",bind,0.00829922580565512
"3320",rude,0.0343810211382471
"3321",gard,0.0351582088262513
"3322",bind,0.0300845676266551
"3323",gard,0.0185714703435265
"3324",fore,0.492231753316745
"3325",wate,0.00854537927878648
"3326",bind,0.0415056752137318
"3327",bind,0.0459052158534974
"3328",gard,0.00365348627754301
"3329",gard,0.0451653681448735
"3330",gard,0.180243489017067
"3331",brur,0.00909859436893463
"3332",brur,0.137334704169273
"3333",wate,0.00123074561399221
"3334",brur,0.0198739533564169
"3335",gard,0.1747268642575
"3336",wate,0.0188733165674657
"3337",brur,0.000666547849416733
"3338",agro,0.0574276935418844
"3339",bhig,0.0187212986171842
"3340",bhig,0.011309046307385
"3341",brur,0.710758971403621
"3342",wate,0.00724316543895006
"3343",bind,0.00826424117209762
"3344",wate,0.00205538681351393
"3345",fore,0.0023681961873211
"3346",wate,0.00580921955720335
"3347",brur,0.522530806627873
"3348",gard,0.20639362763072
"3349",bind,0.00805062953757867
"3350",fore,0.244245140144927
"3351",bind,0.0187891272480302
"3352",gard,0.0683575899316669
"3353",fore,0.483930277027108
"3354",mead,0.018349720795393
"3355",agro,0.21942643776089
"3356",gree,0.0649378423307389
"3357",brur,0.125862699361406
"3358",gree,0.0502306230377816
"3359",brur,0.0172208902567923
"3360",agro,0.0235402547849789
"3361",fore,0.0035426633915375
"3362",brur,0.490535324558044
"3363",agro,0.0167264651276469
"3364",tran,0.00969912161450554
"3365",bhig,0.274645089695871
"3366",mead,0.0327597541898452
"3367",rude,0.0456742205056958
"3368",bind,0.0345816629733518
"3369",brur,0.0014039533024244
"3370",brur,0.00644338115703873
"3371",bhig,0.00689819727463275
"3372",tran,0.0109762847734094
"3373",bhig,0.0341432528695464
"3374",bhig,0.0297351554089338
"3375",brur,0.0809069718082789
"3376",tran,0.0251335809341241
"3377",infr,0.0421562767388883
"3378",mead,0.00585582294916362
"3379",gree,0.00403059211143851
"3380",bind,0.246757740773022
"3381",gard,0.103724702403554
"3382",rude,0.0713288282280192
"3383",infr,0.0183056174052274
"3384",bind,0.0469272106423797
"3385",rude,0.257819491162371
"3386",mead,0.00928351269429922
"3387",mead,0.0177659165683016
"3388",mead,0.00689548075181991
"3389",gard,0.042147347887421
"3390",rude,0.932824711811632
"3391",gard,0.242715319753528
"3392",rude,0.146940438272975
"3393",mead,0.208849514388561
"3394",infr,0.0128573595356643
"3395",brur,0.159153253425481
"3396",agro,0.0159048790804204
"3397",agro,0.0344724818094075
"3398",gree,0.0179362762402594
"3399",mead,0.0110069706726819
"3400",fore,0.149874046915883
"3401",fore,0.477576216176137
"3402",tran,0.0737471885052025
"3403",bind,0.0651845550305769
"3404",bind,0.0109669334714301
"3405",tran,0.0717098687679749
"3406",rude,0.0561325157884303
"3407",bind,0.0488167408813015
"3408",fore,0.195587216198266
"3409",fore,0.08892996759733
"3410",tran,0.055780159925756
"3411",tran,0.0222397120079659
"3412",gree,0.00714763400306327
"3413",bind,0.372469223093803
"3414",rude,0.0347040164921582
"3415",bind,0.148131793156281
"3416",bvil,0.0154963084642664
"3417",bhig,0.204158000911862
"3418",rude,0.0196298561307369
"3419",bind,0.0310481476771124
"3420",tran,0.271919127965227
"3421",mead,0.17019954509903
"3422",mead,0.0506737386203259
"3423",bhig,0.0168628715496324
"3424",bind,0.400587915918962
"3425",bind,0.0894307869478166
"3426",tran,0.0468993267041892
"3427",mead,0.316119709377328
"3428",rude,0.138621180276044
"3429",mead,0.0074599819109384
"3430",tran,0.0227770203487426
"3431",bind,0.00815063499167562
"3432",bind,0.025490014142368
"3433",agro,0.0492677730585095
"3434",wate,0.00395651878193021
"3435",gard,0.00155380688185059
"3436",agro,0.0388642916617934
"3437",brur,0.340583133538943
"3438",agro,0.349072994935215
"3439",mead,0.224819371606715
"3440",bind,0.00477501462744549
"3441",bind,0.0354005243911147
"3442",agro,0.0250904670716524
"3443",brur,0.360446108090669
"3444",mead,0.0048710887838006
"3445",rude,0.00906389072653651
"3446",wate,0.00311550572114438
"3447",agro,0.0324876727228761
"3448",brur,0.262385691304514
"3449",rude,0.0319901497195829
"3450",rude,0.0203114486101717
"3451",gard,0.0218408382458612
"3452",rude,0.0670079965379983
"3453",brur,0.171098266461924
"3454",agro,0.220903590121955
"3455",tran,0.00986836010411289
"3456",rude,0.0228258032778949
"3457",rude,0.0912835552770346
"3458",gard,0.0223958391020913
"3459",mead,0.00814994465907663
"3460",gard,0.230403766850932
"3461",tran,0.0115943146720463
"3462",rude,0.0285704404482841
"3463",brur,0.00738898062038422
"3464",agro,0.00325303275655955
"3465",gree,0.00429268736770656
"3466",rude,0.0268354484710917
"3467",bind,0.00623633684900403
"3468",bind,0.0172003055022266
"3469",agro,0.0143319459736086
"3470",bind,0.00293903171300888
"3471",brur,0.234129248509988
"3472",rude,0.0944267072624918
"3473",mead,0.0308915438252091
"3474",mead,0.0519584767646529
"3475",wate,0.00624475628210604
"3476",rude,0.130178613461085
"3477",agro,0.00538350023150444
"3478",mead,0.0352967644117773
"3479",agro,0.05853733481621
"3480",tran,0.00877071468597837
"3481",fore,0.0265566017154865
"3482",fore,0.719439825527148
"3483",wate,0.0254442284410149
"3484",brur,0.0544814878477883
"3485",rude,0.0526853172361404
"3486",rude,0.11214885385488
"3487",tran,0.0697032303810716
"3488",gard,0.0314429671301246
"3489",fore,0.28165112903741
"3490",gree,0.0648768006333411
"3491",fore,0.104119112240244
"3492",fore,0.244380286309794
"3493",rude,0.104206379249588
"3494",bind,0.0258766730549335
"3495",bind,0.0138305504298732
"3496",gree,0.0102015866283923
"3497",gree,0.0394166208200157
"3498",rude,0.00985373155067861
"3499",tran,0.0248012087425496
"3500",fore,0.00337011186504364
"3501",gree,0.105360356431007
"3502",bind,0.0115171181211323
"3503",bind,0.0420272821064889
"3504",gree,0.129403655131772
"3505",bind,0.00533386679470912
"3506",rude,0.0700091079210043
"3507",agro,0.0186598495212793
"3508",rude,0.0451116017091274
"3509",tran,0.0236175955400653
"3510",rude,0.0170609689055383
"3511",brur,0.125609202949196
"3512",bind,0.0343807873955965
"3513",brur,0.125591642178982
"3514",brur,0.0101527643523812
"3515",agro,0.0417343170778304
"3516",agro,0.0456748673058152
"3517",agro,0.00451882341412082
"3518",bind,0.0220076498504803
"3519",agro,0.0936182022824287
"3520",tran,0.00910186054307967
"3521",agro,0.232250449625971
"3522",ceme,0.00809174653662369
"3523",brur,0.0260284935207143
"3524",brur,0.360520091644645
"3525",gree,0.00835985134330601
"3526",rude,0.0687240411240365
"3527",agro,0.201933557673842
"3528",rude,0.019065793745514
"3529",mead,0.045217714014098
"3530",rude,0.0357462359422306
"3531",mead,0.359846141570274
"3532",rude,0.00276259389979579
"3533",agro,0.59444371502167
"3534",agro,0.00673087946365029
"3535",rude,0.0126805972128129
"3536",agro,0.221185865869015
"3537",mead,0.076523947984077
"3538",agro,0.142160049611278
"3539",bind,0.0964117583643049
"3540",bhig,0.0140942676138282
"3541",brur,0.35658959957625
"3542",gard,0.0525587933550924
"3543",brur,0.0275789379285723
"3544",gard,0.02640426533233
"3545",mead,0.0123545790781975
"3546",brur,0.00441202393320203
"3547",brur,0.505339109834274
"3548",agro,0.0312139157252312
"3549",agro,0.0252658985424042
"3550",agro,0.145121195864316
"3551",ceme,0.0110107283228217
"3552",agro,0.0382966948173614
"3553",rude,0.04799016608648
"3554",mead,0.00324881397588551
"3555",mead,0.00832986237503029
"3556",mead,0.0145748814818114
"3557",rude,0.0674473671060596
"3558",rude,0.0093203435725756
"3559",agro,0.0085679392292574
"3560",mead,0.0139105503587537
"3561",mead,0.0268017256803811
"3562",mead,0.0199650810080133
"3563",agro,0.0124805071441792
"3564",rude,0.047254977803953
"3565",rude,0.320947232882658
"3566",agro,0.00733598755218834
"3567",bind,0.473445119432587
"3568",gard,0.0241224171511624
"3569",mead,0.00446950763669051
"3570",rude,0.0229203556550685
"3571",mead,0.0583877457683161
"3572",rude,0.00832856953793764
"3573",rude,0.0829471639531944
"3574",mead,0.0112331869011149
"3575",mead,0.0566106073053218
"3576",mead,0.00195755577819049
"3577",bind,0.00927750442553312
"3578",tran,0.153526628722872
"3579",mead,0.160696003669292
"3580",rude,0.0361533328290135
"3581",bind,0.0497861287469547
"3582",infr,0.0905510712401755
"3583",agro,0.0862569119596183
"3584",rude,0.023323906411903
"3585",mead,0.00700643258602545
"3586",mead,0.0417248698521331
"3587",rude,0.12480330192522
"3588",mead,0.0173119395389967
"3589",rude,0.0343462057217509
"3590",tran,0.017222504337945
"3591",bind,0.0125920476032533
"3592",agro,0.245616148241505
"3593",rude,0.00289394828204811
"3594",rude,0.0453544324105345
"3595",mead,0.0126472535084449
"3596",mead,0.00431577585091814
"3597",rude,0.126197880671479
"3598",rude,0.0341651744834185
"3599",mead,0.0674016290680021
"3600",mead,0.0382274029720426
"3601",agro,0.241428165338181
"3602",bind,0.00168300725355372
"3603",bind,0.0184481908594649
"3604",rude,0.102880389285371
"3605",rude,0.0137381379022654
"3606",agro,0.00681770372521132
"3607",agro,0.0204032631675787
"3608",tran,0.0146392280957904
